<B> の <E> について、 <C> をインデックス、表属性 <D> を表属性としたピボットテーブルを作成して、 <A> とする	<A> = <B> . pivot_table ( index = <C> , columns = <D> , values = <E> )	<A> = <B> . pivot_table ( index = <C> , columns = <D> , values = <E> )	<B> <A> = <B> . pivot_table ( index = <C> , columns = <D> , values = <E> )	X = <B> . pivot_table ( index = <C> , columns = <D> , values = <E> )	, <A> = <B> . pivot_table ( index = <C> , columns = <D> , values = <E> )	X = <B> . pivot_table ( index = <C> , columns , values = <D> , values = <E> )
グラフの y 軸のラベルを <A> にセットする	plt . ylabel ( <A> )	plt . ylabel ( <A> )	for plt . ylabel ( <A> )	ylabel plt . ylabel ( <A> )	<A> = plt . ylabel ( )	<A> . ylabel ( )
表データ <A> 中の欠損を <A> の平均値で埋める	<A> . fillna ( <A> . mean ( ) )	<A> . fillna ( <A> . mean ( ) )	sklearn <A> . fillna ( <A> . mean ( ) )	sklearn . fillna ( <A> . mean ( ) )	pd . <A> . fillna ( <A> . mean ( ) )	sklearn . <A> . fillna ( <A> . mean ( ) )
<C> 番目の列をインデックスに、 <B> から読み込んで、 <A> とする	<A> = pd . read_csv ( <B> , index_col = <C> )	<A> = pd . read_csv ( <B> , index_col = <C> )	= pd . read_csv ( <B> , index_col = <C> )	<B> <A> = pd . read_csv ( <B> , index_col = <C> )	<B> <A> = pd . read_csv ( <C> )	range = ( <B> , <C> )
<A> ( データフレーム ) のコラム <B> をソートして、置き換える	<A> . sort_values ( <B> , inplace = True )	<A> = <A> . sort_values ( <B> )	<A> . sort_values ( <B> , inplace = True )	= <A> . sort_values ( <B> )	df = <A> . sort_values ( <B> )	df . sort_values ( <B> , inplace = True )
同じ軸でデータフレーム <A> の <B> と <C> と <D> を箱ひげ図で作図する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	for plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	kind = plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] )
<B> ( データフレーム ) の <C> を小から大へとソートを <A> に代入する	<A> = <B> . sort_values ( <C> )	<A> = <B> . sort_values ( <C> )	= <B> . sort_values ( <C> )	X = <B> . sort_values ( <C> )	df = <B> . sort_values ( <C> )	<B> <A> = <C> )
表 <B> 中の重複する行を落とし、 <A> とする	<A> = <B> . drop_duplicates ( )	<B> <A> = <B> . drop_duplicates ( )	<A> = <B> . drop_duplicates ( )	= <B> . drop_duplicates ( )	df = <B> . drop_duplicates ( )	range = <B> . drop_duplicates ( )
<B> の <C> 列の値を昇順でソートを <A> とする	<A> = <B> . sort_values ( <C> )	<A> = <B> . sort_values ( <C> )	= <B> . sort_values ( <C> )	plt . sort_values ( <A> , <B> , <C> )	<B> <A> = <C> )	range = <B> . sort_values ( <C> )
表 <A> のコラム <B> を箱ひげ図にプロットする	plt . boxplot ( <A> [ <B> ] )	boxplot plt . boxplot ( <A> [ <B> ] )	plt . boxplot ( <A> [ <B> ] )	kind plt . boxplot ( <A> [ <B> ] )	for plt . boxplot ( <A> [ <B> ] )	'barh'
そこで、グラフは面グラフを用いる	kind = 'area'	'area' = 'area'	kind = 'area'	mean = 'area'	color = 'area'	mean = kind
先頭の列をインデックスに指定して、ファイル名 <B> を読み込んで、 <A> とする	<A> = pd . read_csv ( <B> , index_col = 0 )	= pd . read_csv ( <B> , index_col = 0 )	= pd . read_csv ( <A> , index_col = <B> )	<A> = pd . read_csv ( <B> , index_col = 0 )	<B> <A> = pd . read_csv ( <B> , index_col = 0 )	<A> = pd . read_csv ( <B> )
表 <B> 内の欠損を <C> で埋め、 <A> に代入する	<A> = <B> . fillna ( <C> )	<B> <A> = <B> . fillna ( <C> )	<A> = <B> . fillna ( <C> )	= <B> . fillna ( <C> )	fillna <A> = <B> . fillna ( <C> )	range = <B> . fillna ( <C> )
同じ軸のセットで表 <A> 表属性 <B> と表 <A> <C> 表属性と <A> <D> を箱ひげ図で描く	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	for plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	kind = plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] )
<A> 中の重複した行を消し、 <A> に代入する	<A> = <A> . drop_duplicates ( )	<A> = <A> . drop_duplicates ( )	<B> <A> = <A> . drop_duplicates ( )	= <A> . drop_duplicates ( )	df = <A> . drop_duplicates ( )	range = <A> . drop_duplicates ( )
<B> にインデックスなしで <A> を保存する	<A> . to_csv ( <B> , index = False )	to_csv <A> . to_csv ( <B> , index = False )	<B> <A> . to_csv ( <B> , index = False )	<A> . to_csv ( <B> , index = False )	df . to_csv ( <B> , index = False )	<B> <A> = <A> . to_csv ( <B> )
箱髭図を用いて	plt . boxplot ( X )	boxplot plt . boxplot ( [ X , Y ] )	for plt . boxplot ( X )	boxplot plt . boxplot ( [ X )	kind = plt	X
データフレーム <A> の <B> カラムのデータの種類を見る	<A> [ <B> ] . unique ( )	<A> [ <B> ] . unique ( )	df1 <A> [ <B> ] . unique ( )	<B> <A> . unique ( )	<B> <A> [ <B> ] . unique ( )	if <A> [ <B> ] . unique ( )
表 <A> とデータフレーム <B> を横に結合する	pd . merge ( <A> , <B> )	pd . merge ( <A> , <B> )	merge pd . merge ( <A> , <B> )	. pd . merge ( <A> , <B> )	plt . merge ( <A> , <B> )	. merge ( <A> , <B> )
左側のデータの位置と右側のデータの <D> をキーとして、 <B> 表データと <C> 表データをマージし、 <A> にする	<A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	<B> <A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	= pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	<A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	, <A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	range = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )
そこで、マーカーの輪郭色は紺色を使う	markeredgecolor = 'navy'	markeredgecolor = 'navy'	end = 'navy'	activation = 'navy'	markeredgewidth = 'navy'	'navy'
<A> という名前のエクセル <A> のシート全部をデータフレームに格納する	pd . read_excel ( <A> , sheet_name = None )	sheet_name = pd . read_excel ( <A> , sheet_name = None )	pd . read_excel ( <A> , sheet_name = None )	plt . read_excel ( <A> , sheet_name = None )	sheet_name = <A>	read_excel = <A>
インデックスと <C> を項目名としてデータフレーム <A> と <B> データフレームを一つにまとめる	pd . merge ( <A> , <B> , left_index = True , right_on = <C> )	pd . merge ( <A> , <B> , left_index = True , right_on = <C> )	plt . merge ( <A> , <B> , left_index = True , right_on = <C> )	<A> = pd . merge ( <B> , <C> )	left_index = pd . merge ( <A> , <B> , left_index = True , right_on = <C> )	<A> . pd . merge ( <B> , <C> )
エクセルファイル <B> からデータフレームを読み込んで、 <A> に代入する	<A> = pd . read_excel ( <B> )	<A> = pd . read_excel ( <B> )	df = pd . read_excel ( <B> )	= pd . read_excel ( <A> )	range = pd . read_excel ( <B> )	pd . read_excel ( <A> , sheet_name = <B> )
<A> を <B> という名前にして書き出す	<A> . to_csv ( <B> )	<A> . to_excel ( <B> )	savefig <A> . to_csv ( <B> )	<A> . to_csv ( <B> )	sklearn . to_csv ( <B> )	df . to_csv ( <B> )
表 <B> を <C> でソートを <A> にする	<A> = <B> . sort_values ( <C> )	<A> = <B> . sort_values ( <C> )	= <B> . sort_values ( <C> )	sep = <B> . sort_values ( <C> )	<B> <A> = <C> )	range = <B> . sort_values ( <C> )
<B> を <C> をカラム名としてデータフレームに変換し、 <A> とする	<A> = pd . pd . DataFrame ( <B> , columns = <C> )	<A> = pd . DataFrame ( <B> , columns = <C> )	<B> <A> = pd . DataFrame ( <B> , columns = <C> )	<A> = pd . pd . DataFrame ( <B> , columns = <C> )	= pd . DataFrame ( <B> , columns = <C> )	df = pd . pd . DataFrame ( <B> , columns = <C> )
データフレーム <A> 内の欠損を直前の行の値で埋めて、置き換える	<A> . fillna ( method = 'ffill' , inplace = True )	<A> = <A> . fillna ( method = 'ffill' )	method = <A> . fillna ( method = 'ffill' )	sep = <A> . fillna ( method = 'ffill' )	<A> . fillna ( method = 'ffill' , inplace = True )	fillna <A> . fillna ( method = 'ffill' , inplace = True )
表データ <A> の <B> のデータ列	<A> [ <B> ]	alpha <A> [ <B> ]	<A> [ <B> ]	if <A> [ <B> ]	<B> <A> [ <B> ]	if <A> . columns [ <B> ]
コラム <B> と <C> を降順に並び替えて、 <A> にする	<A> = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	<A> = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	df = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	= <A> . sort_values ( [ <B> , <C> ] , ascending = False )	range = <A> . sort_values ( [ <B> , <C> ] , ascending = False )	, <A> = <A> . sort_values ( [ <B> , <C> ] , ascending = False )
表 <A> を <B> を元に昇順で並び替え、インプレースする	<A> . sort_values ( <B> , inplace = True )	<B> <A> . sort_values ( <B> , inplace = True )	. sort_values ( <A> , <B> , inplace = True )	<A> . sort_values ( <B> , inplace = True )	df . sort_values ( <B> , inplace = True )	range = <A> . sort_values ( <B> )
表 <A> 中の欠損値を削除	<A> . dropna ( )	<A> . dropna ( )	dropna <A> . dropna ( )	df . dropna ( )	pd . dropna ( )	. dropna ( )
表 <A> 内のそれぞれのカラムに存在する <B> の個数を算出する	<A> . isin ( [ <B> ] ) . sum ( )	pd . isin ( [ <A> , <B> ] ) . sum ( )	plt . isin ( [ <A> , <B> ] ) . sum ( )	df . isin ( [ <A> , <B> ] ) . sum ( )	<A> . isin ( [ <B> ] ) . sum ( )	if <A> . isin ( [ <B> ] ) . sum ( )
軸を <A> として、 <B> の横向きの棒グラフを作図する	plt . barh ( <A> , <B> , align = 'center' )	barh plt . barh ( <A> , <B> , align = 'center' )	plt . barh ( <A> , <B> , align = 'center' )	align = <A> . barh ( <B> )	plt . bar ( <A> , <B> , align = 'center' )	for plt . barh ( <A> , <B> , align = 'center' )
そこで、線の形状を一点鎖線とする	linestyle = 'dashbot'	linestyle = 'dashbot'	markeredgewidth = 'dashbot'	'dashbot' = 'dashbot'	marker = 'dashbot'	if linestyle = 'dashbot'
データフレーム <A> の <B> の未記入の値を <B> の最頻値で穴埋めする	<A> [ <B> ] . fillna ( <A> [ <B> ] . mode ( ) )	<A> [ <B> ] . fillna ( <A> [ <B> ] . mode ( ) )	X [ <B> ] . fillna ( <A> [ <B> ] . mode ( ) )	<B> <A> [ <B> ] . fillna ( <A> [ <B> ] . mode ( ) )	fillna <A> [ <B> ] . fillna ( <A> [ <B> ] . mode ( ) )	X [ <A> [ <B> ] . fillna ( <A> [ <B> ] . mode ( ) )
同じグラフ内で <A> 表の <B> と <A> の <C> と表 <A> のカラム <D> を箱ひげ図で作図する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	for plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	kind = plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] )
<B> という名前のエクセルファイルの全部のシートからデータフレームを読んで、 <A> とする	<A> = pd . read_excel ( <B> , sheet_name = None )	<A> = pd . read_excel ( <B> , sheet_name = None )	, <A> = pd . read_excel ( <B> , sheet_name = None )	sep = pd . read_excel ( <B> , sheet_name = None )	range = pd . read_excel ( <B> , sheet_name = None )	= pd . read_excel ( <A> , sheet_name = <B> )
カンマ区切りで表として <A> ファイル名を読み込む	pd . read_csv ( <A> , sep = ',' )	',' = pd . read_csv ( <A> , sep = ',' )	pd . read_csv ( <A> , sep = ',' )	sep . read_csv ( <A> , sep = ',' )	. read_csv ( <A> , sep = ',' )	sep = <A>
表 <A> に重複はあるのかどうか確認を調べる	<A> . duplicated ( )	df . duplicated ( subset = <A> )	pd . duplicated ( <A> )	<A> . duplicated ( )	if <A> . duplicated ( )	duplicated
左外部結合で <B> 表と <C> を一つにまとめて、 <A> とする	<A> = pd . merge ( <B> , <C> , how = 'left' )	<B> <A> = pd . merge ( <B> , <C> , how = 'left' )	<A> = pd . merge ( <B> , <C> , how = 'left' )	range = pd . merge ( <B> , <C> , how = 'left' )	= pd . merge ( <B> , <C> , how = 'left' )	, <A> = pd . merge ( <B> , <C> , how = 'left' )
<A> の <B> の名前を <C> にリネームし、再代入する	<A> = <A> . rename ( index = { <B> : <C> } )	<A> = <A> . rename ( columns = { <B> : <C> } )	'words' <A> = <A> . rename ( columns = { <B> : <C> } )	<B> <A> = <A> . rename ( columns = { <C> : <D> } )	{ <A> = <A> . rename ( columns = { <B> : <C> } )	range = <A> . rename ( columns = { <B> : <C> } )
データフレーム <A> を <B> で並び替えて、再代入する	<A> = <A> . sort_values ( <B> )	<A> = <A> . sort_values ( <B> )	= <A> . sort_values ( <B> )	sep = <A> . sort_values ( <B> )	df = <A> . sort_values ( <B> )	range = <A> . sort_values ( <B> )
<A> 内の <B> とコラム <C> に重複があるのかどうか確認を表示する	<A> . duplicated ( subset = [ <B> , <C> ] )	<A> . duplicated ( subset = [ <B> , <C> ] )	. duplicated ( subset = [ <A> , <B> , <C> ] )	plt . duplicated ( subset = [ <A> , <B> , <C> ] )	df . duplicated ( subset = [ <A> , <B> , <C> ] )	if <A> . duplicated ( subset = [ <B> , <C> ] )
データフレームを <B> からタブ区切りで読み込み、 <A> とする	<A> = pd . read_csv ( <B> , sep = '\t' )	<A> = pd . read_csv ( <B> , sep = '\t' )	= pd . read_csv ( <B> , sep = '\t' )	= pd . read_csv ( <A> , sep = <B> )	, <A> = pd . read_csv ( <B> , sep = '\t' )	range = ( <B> , sep = '\t' )
表 <A> カラム <B> と表 <A> カラム <C> と <A> 表 <D> の箱ひげ図を一枚のグラフで描写する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	for plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	kind plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
データフレーム <A> を <B> で並び替えて、置き換える	<A> . sort_values ( <B> , inplace = True )	<A> = <A> . sort_values ( <B> )	= <A> . sort_values ( <B> )	df = <A> . sort_values ( <B> )	<A> . sort_values ( <B> , inplace = True )	df . sort_values ( <B> , inplace = True )
表 <A> のカラム <B> のデータ列を得る	<A> [ <B> ]	<A> [ <B> ]	'words' <A> [ <B> ]	<B> <A> [ <B> ]	if <A> [ <B> ]	[ <A> [ <B> ]
データフレーム <A> の <B> と <A> 表データの <C> と <A> の <D> の箱ひげ図を一枚のグラフで描画する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	for plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	kind plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )
表 <A> のコラム <B> の秒を確認する	<A> [ <B> ] . dt . second	<A> [ <B> ] . dt . second	markerfacecolor [ <B> ] . dt . second	<B> <A> [ <B> ] . dt . second	[ <A> [ <B> ] . dt . second	markerfacecolor [ <A> [ <B> ] . dt . second
一番左の列をインデックスに設定して、 <B> を読んで、 <A> とする	<A> = pd . read_csv ( <B> , index_col = 0 )	= pd . read_csv ( <A> , index_col = <B> )	<A> = pd . read_csv ( <B> , index_col = 0 )	= pd . read_csv ( <B> , index_col = 0 )	<B> <A> = pd . read_csv ( <B> , index_col = 0 )	range = ( <A> , <B> , index_col = 0 )
ピボット操作で <A> 表データの行を列に変更する	<A> . unstack ( )	. unstack ( <A> )	stack . unstack ( <A> )	<A> . stack ( )	stack . unstack ( )	<A> . unstack ( )
表 <A> の欠損を <B> で埋める	<A> . fillna ( <B> )	<A> . fillna ( <B> )	. fillna ( <B> )	. fillna ( <A> . <B> )	<B> <A> . fillna ( <B> )	plt . fillna ( <A> . <B> )
表データ <A> の中の欠損を数える	<A> . isnull ( ) . sum ( )	<A> . isnull ( ) . sum ( )	. isnull ( ) . sum ( )	if <A> . isnull ( ) . sum ( )	isnull . isnull ( ) . sum ( )	plt . isnull ( ) . sum ( )
グラフの y 軸のラベルを <A> にする	plt . ylabel ( <A> )	plt . ylabel ( <A> )	for plt . ylabel ( <A> )	ylabel plt . ylabel ( <A> )	<A> = plt . ylabel ( )	<A> . ylabel ( )
<A> とカラム <B> に重複は存在するのか調べる	df . duplicated ( subset = [ <A> , <B> ] )	. duplicated ( subset = [ <A> , <B> ] )	df . duplicated ( subset = [ <A> , <B> ] )	<A> . duplicated ( subset = [ <B> , <C> ] )	if df . duplicated ( subset = [ <A> , <B> ] )	if <A> . duplicated ( subset = [ <B> , <C> ] )
分割数を <D> 、ビンの名前を <E> として、 <B> の <C> コラムを分割して、 <A> とする	<A> = pd . cut ( <B> [ <C> ] , <D> , label = <E> )	sep = <B> , <C> , <D> , <E> ] = <E> )	<A> = pd . cut ( <B> [ <C> ] , <D> , label = <E> )	<B> <A> = pd . cut ( <B> [ <C> ] , <D> , label = <E> )	df = pd . cut ( <B> [ <C> ] , <D> , label = <E> )	, <A> = pd . cut ( <B> [ <C> ] , <D> , label = <E> )
位置と <D> をキーとして <B> と表 <C> を結合し、 <A> にする	<A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	<B> <A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	, <A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	<A> = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	= pd . merge ( <B> , <C> , left_index = True , right_on = <D> )	range = pd . merge ( <B> , <C> , left_index = True , right_on = <D> )
データフレーム <A> の <B> をインデックス、 <C> をコラムとしたピボットテーブルを作成する	<A> . pivot_table ( index = <B> , columns = <C> )	<A> . pivot_table ( index = <B> , columns = <C> )	for <A> . pivot_table ( index = <B> , columns = <C> )	pd . pivot_table ( <A> , columns = <B> , columns = <C> )	plt . pivot_table ( <A> , columns = <B> )	plt . pivot_table ( <A> , columns = <B> ) <C>
<A> 内の欠損の数	<A> . isnull ( ) . sum ( )	<A> . isnull ( ) . sum ( )	sklearn <A> . isnull ( ) . sum ( )	sklearn . isnull ( ) . sum ( )	isnull . isnull ( ) . sum ( )	plt . isnull ( ) . sum ( )
データフレーム <A> に重複はあるかどうか確認を表示する	<A> . duplicated ( )	df . duplicated ( subset = <A> )	<A> . duplicated ( )	duplicated <A> . duplicated ( )	df . duplicated ( )	duplicated
エクセルファイル <B> の <C> のシートをデータフレームに格納し、 <A> にする	<A> = pd . read_excel ( <B> , sheet_name = <C> )	<A> = pd . read_excel ( <B> , sheet_name = <C> )	, <A> = pd . read_excel ( <B> , sheet_name = <C> )	= pd . read_excel ( <A> , sheet_name = <C> )	sep = pd . read_excel ( <B> , sheet_name = <C> )	range = pd . read_excel ( <B> , sheet_name = <C> )
表データ <B> 全体を位置を元に並び替え、 <A> とする	<A> = <B> . sort_index ( )	<A> = <B> . sort_index ( )	<B> <A> = <B> . sort_index ( )	X = <B> . sort_index ( )	= <B> . sort_index ( )	range = <B> . sort_index ( )
同じ x 軸と y 軸で <A> <B> 列と <A> 表列 <C> と表 <A> 列 <D> を箱ひげ図で作画する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . pairplot ( <A> [ [ <B> , <C> , <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	for plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	kind = plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] )
表 <A> を <B> という名前にしてエクセル形式に書き込む	<A> . to_excel ( <B> )	. to_excel ( <B> )	<A> . to_excel ( <B> )	df . to_excel ( <B> )	to_excel <A> . to_excel ( <B> )	pd . read_excel ( <A> )
表データ <A> の <B> と表属性 <C> と <D> 表属性についてのボックスチャートを作図する	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	for plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	if <A> . boxplot ( [ <B> ] , <A> [ <C> ] , <D> ] ] ] ] )	if <A> [ <B> ] . boxplot ( [ <C> ] , <D> )
ビン数を <D> として、 <B> 表データの <C> をビンに含まれる個数が等しくなるように分割し、 <A> に代入する	<A> = pd . qcut ( <B> [ <C> ] , <D> )	= pd . qcut ( <B> [ <C> ] , <D> )	<A> = pd . qcut ( <B> [ <C> ] , <D> )	df = pd . qcut ( <B> [ <C> ] , <D> )	<B> <A> = pd . qcut ( <B> [ <C> ] , <D> )	range = pd . qcut ( <B> [ <C> ] , <D> )
データフレーム <A> 内の欠損値を <B> として、再代入する	<A> = <A> . fillna ( <B> )	= <A> . fillna ( <B> )	<A> = <A> . fillna ( <B> )	<B> <A> = <A> . fillna ( <B> )	range = <A> . fillna ( <B> )	fillna <A> = <A> . fillna ( <B> )
表データ <A> の <B> と <C> と <D> について関係性を一気に作図する	sns . pairplot ( <A> [ [ <B> , <C> , <D> ] ] )	for sns . pairplot ( <A> [ <B> , <C> , <D> ] ] )	sns . pairplot ( <A> [ [ <B> , <C> , <D> ] ] )	if <A> [ <B> , <C> , <D> ] ] )	pairplot sns . pairplot ( <A> [ [ <B> , <C> , <D> ] ] )	if <A> [ [ <B> , <C> , <D> ] ] . sns )
表データ <A> 中の <B> と <C> に重複があるかチェックする	<A> . duplicated ( subset = [ <B> , <C> ] )	<A> . duplicated ( subset = [ <B> , <C> ] )	. duplicated ( subset = [ <A> , <B> , <C> ] )	for <A> . duplicated ( subset = [ <B> , <C> ] )	plt . duplicated ( subset = [ <A> , <B> , <C> ] )	if <A> . duplicated ( subset = [ <B> , <C> ] )
<A> の欠損値を <A> 表の平均値で埋めて、置き換える	<A> = <A> . fillna ( <A> . mean ( ) )	= <A> . fillna ( <A> . mean ( ) )	<A> = <A> . fillna ( <A> . mean ( ) )	df . fillna ( <A> . mean ( ) , inplace = True )	<A> . fillna ( <A> . mean ( ) , inplace = True )	fillna <A> . fillna ( <A> . mean ( ) , inplace = True )
<A> の度数分布図をビン数を <B> として描画する	plt . hist ( <A> , bins = <B> )	plt . hist ( <A> , bins = <B> )	kind = <A> . hist ( <B> )	for plt . hist ( <A> , bins = <B> )	kind = plt . hist ( <A> , bins = <B> )	bins = <A>
データフレーム <A> 内の <B> と <C> に重複があるのかどうか表示する	<A> . duplicated ( subset = [ <B> , <C> ] )	<A> . duplicated ( subset = [ <B> , <C> ] )	plt . duplicated ( subset = [ <A> , <B> , <C> ] )	for <A> . duplicated ( subset = [ <B> , <C> ] )	df . duplicated ( subset = [ <A> , <B> , <C> ] )	if <A> . duplicated ( subset = [ <B> , <C> ] )
データフレーム <A> 中の欠損を含む行を落とし、 <A> にする	<A> = <A> . dropna ( )	<A> = <A> . dropna ( )	= <A> . dropna ( )	<B> <A> = <A> . dropna ( )	encoding = <A> . dropna ( )	range = <A> . dropna ( )
表データ <B> の <E> について、列 <C> を位置、列 <D> を列としたピボットテーブルを作成して、 <A> とする	<A> = <B> . pivot_table ( index = <C> , columns = <D> , values = <E> )	<A> = <B> . pivot_table ( index = <C> , columns = <D> , values = <E> )	<B> <A> = <B> . pivot_table ( index = <C> , columns = <D> , values = <E> )	, <A> = <B> . pivot_table ( index = <C> , columns = <D> , values = <E> )	X = <B> . pivot_table ( index = <C> , columns = <D> , values = <E> )	range = <B> , <C> , <D> , <E> ] = <E> )
表データ <A> の中の未入力の値を <A> の平均値で埋め、インプレースする	<A> . fillna ( <A> . mean ( ) , inplace = True )	<A> . fillna ( <A> . mean ( ) , inplace = True )	. <A> . fillna ( <A> . mean ( ) , inplace = True )	df . fillna ( <A> . mean ( ) , inplace = True )	X . fillna ( <A> . mean ( ) , inplace = True )	fillna <A> . mean ( ) , inplace = True )
データフレーム <B> の中の重複した行をドロップし、 <A> とする	<A> = <B> . drop_duplicates ( )	X = <B> . drop_duplicates ( )	= <B> . drop_duplicates ( )	<A> = <B> . drop_duplicates ( )	<B> <A> = <B> . drop_duplicates ( )	range = <B> . drop_duplicates ( )
分割数を <C> 、ビンのラベルをインデックスとして、 <A> の <B> をビン分割する	pd . cut ( <A> [ <B> ] , <C> , label = False )	False = pd . cut ( <A> [ <B> ] , <C> )	for pd . cut ( <A> [ <B> ] , <C> , label = False )	pd . cut ( <A> [ <B> ] , <C> , label = False )	cut pd . cut ( <A> [ <B> ] , <C> , label = False )	plt . cut ( <A> [ <B> ] , <C> , label = False )
同じ x 軸と y 軸で <A> の <B> とデータフレーム <A> の <C> 表属性と <A> データフレームの <D> を箱ひげ図でプロットする	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	sns . pairplot ( <A> [ <B> , <C> , <D> ] ] )	plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	for plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	boxplot plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] ] )	kind = plt . boxplot ( [ <A> [ <B> ] , <A> [ <C> ] , <A> [ <D> ] )
<A> と <B> 表データを結合する	pd . merge ( <A> , <B> )	pd . merge ( <A> , <B> )	merge pd . merge ( <A> , <B> )	. pd . merge ( <A> , <B> )	plt . merge ( <A> , <B> )	for pd . merge ( <A> , <B> )
そこで、目印のエッジ色は青色を使う	markeredgecolor = 'blue'	activation = 'blue'	markeredgecolor = 'blue'	markerfacecolor = 'blue'	autopct = 'blue'	'blue'
表データ <A> の <B> を日付型に変換する	pd . to_datetime ( <A> [ <B> ] )	pd . to_datetime ( <A> [ <B> ] )	to_datetime pd . to_datetime ( <A> [ <B> ] )	if <A> [ <B> ] * )	if <A> [ <B> ] * len ( <A> )	if <A> . to_datetime ( <B> )
